MSSubClass,LotFrontage,LotArea,Street,Alley,LotShape,Utilities,LandSlope,OverallQual,OverallCond,YearBuilt,YearRemodAdd,MasVnrArea,ExterQual,ExterCond,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,HeatingQC,CentralAir,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscVal,MoSold,YrSold,SalePrice,TotalSF,TotalBath,TotalPorchSF,HouseAge,RemodAge,MSZoning_FV,MSZoning_RH,MSZoning_RL,MSZoning_RM,LandContour_HLS,LandContour_Low,LandContour_Lvl,LotConfig_CulDSac,LotConfig_FR2,LotConfig_FR3,LotConfig_Inside,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_IDOTRR,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,Condition1_Feedr,Condition1_Norm,Condition1_PosA,Condition1_PosN,Condition1_RRAe,Condition1_RRAn,Condition1_RRNe,Condition1_RRNn,Condition2_Feedr,Condition2_Norm,Condition2_PosA,Condition2_PosN,Condition2_RRAe,Condition2_RRAn,Condition2_RRNn,BldgType_2fmCon,BldgType_Duplex,BldgType_Twnhs,BldgType_TwnhsE,HouseStyle_1.5Unf,HouseStyle_1Story,HouseStyle_2.5Fin,HouseStyle_2.5Unf,HouseStyle_2Story,HouseStyle_SFoyer,HouseStyle_SLvl,RoofStyle_Gable,RoofStyle_Gambrel,RoofStyle_Hip,RoofStyle_Mansard,RoofStyle_Shed,RoofMatl_CompShg,RoofMatl_Membran,RoofMatl_Metal,RoofMatl_Roll,RoofMatl_Tar&Grv,RoofMatl_WdShake,RoofMatl_WdShngl,Exterior1st_AsphShn,Exterior1st_BrkComm,Exterior1st_BrkFace,Exterior1st_CBlock,Exterior1st_CemntBd,Exterior1st_HdBoard,Exterior1st_ImStucc,Exterior1st_MetalSd,Exterior1st_Plywood,Exterior1st_Stone,Exterior1st_Stucco,Exterior1st_VinylSd,Exterior1st_Wd Sdng,Exterior1st_WdShing,Exterior2nd_AsphShn,Exterior2nd_Brk Cmn,Exterior2nd_BrkFace,Exterior2nd_CBlock,Exterior2nd_CmentBd,Exterior2nd_HdBoard,Exterior2nd_ImStucc,Exterior2nd_MetalSd,Exterior2nd_Other,Exterior2nd_Plywood,Exterior2nd_Stone,Exterior2nd_Stucco,Exterior2nd_VinylSd,Exterior2nd_Wd Sdng,Exterior2nd_Wd Shng,MasVnrType_BrkFace,MasVnrType_None,MasVnrType_Stone,Foundation_CBlock,Foundation_PConc,Foundation_Slab,Foundation_Stone,Foundation_Wood,Heating_GasA,Heating_GasW,Heating_Grav,Heating_OthW,Heating_Wall,Electrical_FuseF,Electrical_FuseP,Electrical_Mix,Electrical_SBrkr,GarageType_Attchd,GarageType_Basment,GarageType_BuiltIn,GarageType_CarPort,GarageType_Detchd,GarageType_None,MiscFeature_None,MiscFeature_Othr,MiscFeature_Shed,MiscFeature_TenC,SaleType_CWD,SaleType_Con,SaleType_ConLD,SaleType_ConLI,SaleType_ConLw,SaleType_New,SaleType_Oth,SaleType_WD,SaleCondition_AdjLand,SaleCondition_Alloca,SaleCondition_Family,SaleCondition_Normal,SaleCondition_Partial
20,70.0,9.32375833901174,1,0,4,4,3,5,5,1965,1965,0.0,3,3,3,3,1,3,6.810142450115136,1,0.0,4.90527477843843,6.947937068614969,5,1,6.947937068614969,0.0,0.0,6.947937068614969,1,0,1,0,3,1,3,5,8,0,0,1965.0,1,1,5.953243334287785,3,3,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,2,2008,129500,2080,2.0,0,43,43,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
60,85.0,9.386392315756542,1,0,3,4,3,9,5,2005,2006,5.659482215759621,5,3,5,3,1,6,6.906754778648554,1,0.0,5.181783550292085,7.069874128458572,5,1,7.075808863978387,7.04141166379481,0.0,7.751475318021456,1,0,3,0,4,1,5,11,8,2,4,2005.0,3,3,6.602587892189336,3,3,2,4.997212273764115,3.091042453358316,0.0,0.0,0.0,0.0,0,0,0.0,7,2006,345000,3499,4.0,21,1,0,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
20,71.0,9.470317173335742,1,0,2,4,3,5,6,1962,1962,0.0,3,3,3,3,1,5,6.6039438246004725,1,0.0,5.170483995038151,6.816735880594968,3,1,6.816735880594968,0.0,0.0,6.816735880594968,1,0,1,0,2,1,3,4,8,0,0,1962.0,1,1,5.8664680569332965,3,3,2,4.948759890378168,0.0,0.0,0.0,5.176149732573829,0.0,0,0,0.0,9,2008,144000,1824,2.0,176,46,46,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
20,91.0,9.273596821611198,1,0,3,4,3,7,5,2006,2007,5.726847747587197,4,3,4,3,3,1,0.0,1,0.0,7.3098814858247865,7.3098814858247865,5,1,7.3098814858247865,0.0,0.0,7.3098814858247865,0,0,2,0,3,1,4,7,8,1,4,2006.0,2,3,6.734591659972948,3,3,2,5.081404364984463,3.5263605246161616,0.0,0.0,0.0,0.0,0,0,0.0,8,2007,279500,2988,2.0,33,1,0,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
20,73.0,9.298442820197728,1,0,3,4,3,6,5,1960,1960,5.3612921657094255,3,3,3,3,1,4,6.598509028614515,1,0.0,6.255750041753367,7.134093721192866,3,1,7.134093721192866,0.0,0.0,7.134093721192866,1,0,1,1,2,1,3,5,8,1,2,1960.0,2,1,5.8664680569332965,3,3,2,0.0,5.365976015021851,5.176149732573829,0.0,0.0,0.0,0,2,0.0,5,2008,157000,2506,2.5,389,48,48,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
45,51.0,8.71948076085107,1,0,4,4,3,7,8,1929,2001,0.0,3,3,3,3,1,1,0.0,1,0.0,6.725033642166843,6.725033642166843,5,1,6.75110146893676,0.0,0.0,6.75110146893676,0,0,1,0,2,1,3,5,8,0,0,1991.0,1,2,6.3578422665081,3,3,2,3.8918202981106265,4.727387818712341,0.0,0.0,0.0,0.0,0,4,0.0,7,2007,132000,1686,1.0,112,78,6,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
20,73.0,9.32741204356202,1,0,3,4,3,6,7,1970,1970,5.198497031265826,3,3,3,3,1,5,6.361302477572996,1,0.0,6.056784013228625,6.912742820493176,5,1,6.912742820493176,0.0,0.0,6.912742820493176,1,0,1,0,2,1,3,5,8,1,3,1970.0,3,2,6.175867270105761,3,3,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,6.55250788703459,3,2010,149000,2008,2.0,0,40,40,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False
90,72.0,9.286560397887591,1,0,4,4,3,4,5,1967,1967,0.0,3,3,0,0,0,0,0.0,0,0.0,0.0,0.0,3,1,7.167809184316444,0.0,0.0,7.167809184316444,0,0,2,0,2,2,3,6,8,0,0,1967.0,1,2,6.248042874508429,3,3,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,6.2166061010848646,10,2006,90000,1296,2.0,0,39,39,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False
20,66.0,9.524859098381523,1,0,4,4,3,5,5,2004,2004,0.0,3,3,3,3,1,6,6.472346294500901,1,0.0,6.150602768446279,7.016609683894219,5,1,7.016609683894219,0.0,0.0,7.016609683894219,1,0,1,1,3,1,4,6,8,0,0,2004.0,1,2,6.3578422665081,3,3,2,0.0,4.634728988229636,0.0,0.0,0.0,0.0,0,0,0.0,6,2008,159000,2228,2.5,102,4,4,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
20,70.0,8.93075873555827,1,0,4,4,3,5,6,1958,1965,0.0,3,3,3,3,1,2,6.22455842927536,1,0.0,6.26530121273771,6.937314081223682,3,1,7.200424892944957,0.0,0.0,7.200424892944957,0,0,1,0,3,1,3,6,7,0,0,1958.0,1,1,5.68697535633982,3,3,2,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0.0,5,2009,139000,2368,1.0,0,51,44,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
60,101.0,9.562123369834488,1,0,3,4,3,8,5,2005,2006,5.942799375126701,4,3,5,3,3,1,0.0,1,0.0,7.055312843339752,7.055312843339752,5,1,7.055312843339752,7.105786129481271,0.0,7.773594467360194,0,0,3,1,4,1,4,9,8,1,4,2005.0,2,3,6.74993119378857,3,3,2,5.484796933490655,5.043425116919247,0.0,0.0,0.0,0.0,0,0,0.0,11,2006,325300,3534,3.5,154,1,0,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
45,57.0,8.915969311373605,1,1,4,4,3,7,7,1930,1950,0.0,3,3,3,3,1,1,0.0,1,0.0,6.45833828334479,6.45833828334479,5,1,7.011213987350367,0.0,0.0,7.011213987350367,0,0,1,0,3,1,4,6,8,1,4,1930.0,1,1,5.638354669333745,3,3,0,0.0,0.0,5.327876168789581,0.0,0.0,0.0,0,4,0.0,6,2007,139400,1745,1.0,205,77,57,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
20,75.0,9.184304357425342,1,0,4,4,3,8,5,2002,2002,5.641907070938114,4,3,4,3,1,1,0.0,1,0.0,7.48324441607385,7.48324441607385,5,1,7.493317248862145,0.0,0.0,7.493317248862145,0,0,2,0,3,1,4,7,8,1,4,2002.0,2,2,6.282266746896006,3,3,2,5.147494476813453,5.075173815233827,0.0,0.0,0.0,0.0,0,0,0.0,9,2008,230000,3572,2.0,159,6,6,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
120,44.0,8.348774539791274,1,0,4,4,3,5,7,1976,1976,0.0,3,3,4,3,1,6,6.734591659972948,1,0.0,5.303304908059076,6.947937068614969,3,1,6.966967138613983,0.0,0.0,6.966967138613983,1,0,1,0,3,1,3,6,8,1,3,1976.0,1,2,6.35088571671474,3,3,2,4.61512051684126,4.709530201312334,0.0,0.0,0.0,0.0,0,0,0.0,6,2007,129900,2100,2.0,110,31,31,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
20,71.0,9.017604776833355,1,0,3,4,3,5,8,1968,2001,0.0,3,4,3,3,2,3,5.241747015059643,5,6.505784060128229,5.3230099791384085,6.966967138613983,5,1,6.966967138613983,0.0,0.0,6.966967138613983,1,0,1,0,3,1,4,6,8,1,3,1968.0,1,1,5.602118820879701,3,3,2,6.008813185442595,4.51085950651685,0.0,0.0,0.0,0.0,0,3,0.0,5,2010,154000,2120,2.0,90,42,9,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
20,110.0,9.56317796268366,1,0,4,4,3,8,5,2007,2007,6.46302945692067,4,3,4,3,1,1,0.0,1,0.0,7.356918242356021,7.356918242356021,5,1,7.3783837129967145,0.0,0.0,7.3783837129967145,0,0,2,0,3,1,4,7,8,1,4,2007.0,2,3,6.792344427470809,3,3,2,0.0,4.04305126783455,0.0,0.0,0.0,0.0,0,0,0.0,7,2009,256300,3166,2.0,56,2,2,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
20,60.0,8.881975184248867,1,0,4,4,3,5,7,1951,2000,0.0,3,3,3,3,2,4,5.459585514144159,3,6.18826412308259,5.198497031265826,6.803505257608338,3,1,6.803505257608338,0.0,0.0,6.803505257608338,0,1,1,0,3,1,4,5,8,0,0,2005.0,1,2,6.3578422665081,3,3,2,5.407171771460119,3.4965075614664802,0.0,0.0,0.0,0.0,0,0,0.0,5,2010,134800,1800,1.5,32,59,10,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
20,98.0,9.348274558065496,1,0,4,4,3,8,5,2007,2008,5.303304908059076,4,3,5,3,1,6,7.105786129481271,1,0.0,6.18826412308259,7.4413203897176174,5,1,7.4413203897176174,0.0,0.0,7.4413203897176174,1,0,2,0,3,1,4,7,8,1,4,2008.0,2,3,6.650279048587422,3,3,2,0.0,3.9318256327243257,0.0,0.0,0.0,0.0,0,0,0.0,5,2010,306000,3408,3.0,50,3,2,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
20,47.0,9.700269170029188,1,0,3,4,3,5,6,1957,1997,0.0,3,3,3,3,4,4,7.15305163493748,1,0.0,5.337538079701318,7.3031700512368,3,1,7.3783837129967145,0.0,0.0,7.3783837129967145,1,0,1,0,2,1,3,6,8,2,4,1957.0,2,1,5.768320995793772,3,3,2,5.666426688112432,5.556828061699537,0.0,0.0,0.0,0.0,0,0,0.0,12,2006,207500,3084,2.0,258,49,9,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
30,60.0,8.752265313595721,1,0,3,4,3,4,6,1927,1950,0.0,3,3,3,3,1,1,0.0,1,0.0,6.255750041753367,6.255750041753367,2,0,6.255750041753367,0.0,0.0,6.255750041753367,0,0,1,0,1,1,2,4,8,0,0,1920.0,1,1,5.484796933490655,2,3,2,3.912023005428146,0.0,4.477336814478207,0.0,0.0,0.0,0,0,0.0,5,2008,68500,1040,1.0,87,81,58,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
70,50.0,9.04793908261736,1,2,4,4,3,4,4,1920,1950,0.0,3,2,3,3,1,1,0.0,1,0.0,6.476972362889683,6.476972362889683,3,0,6.476972362889683,6.505784060128229,0.0,7.183870715062453,0,0,1,0,3,1,3,6,8,0,0,1920.0,1,1,5.5254529391317835,3,2,0,0.0,4.007333185232471,5.153291594497779,0.0,0.0,0.0,0,3,0.0,7,2008,40000,1966,1.0,226,88,58,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
20,71.0,9.053101595549691,1,0,3,4,3,5,6,1966,2006,0.0,3,3,3,3,1,1,0.0,1,0.0,7.113956109566034,7.113956109566034,4,1,7.113956109566034,0.0,0.0,7.113956109566034,0,0,1,1,3,1,4,6,8,0,0,1966.0,1,1,5.605802066295998,3,3,2,0.0,4.189654742026425,0.0,0.0,0.0,0.0,0,3,0.0,6,2008,149350,2456,1.5,65,42,2,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
20,85.0,9.3101857069459,1,0,4,4,3,8,5,2007,2007,0.0,4,3,5,3,3,1,0.0,1,0.0,7.118826249062078,7.118826249062078,5,1,7.118826249062078,0.0,0.0,7.118826249062078,0,0,2,0,3,1,4,7,8,0,0,2007.0,2,2,6.184148890937483,3,3,2,0.0,3.4339872044851463,0.0,0.0,0.0,0.0,0,0,0.0,1,2008,179900,2468,2.0,30,1,1,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
20,70.0,9.26416545867109,1,0,3,4,3,5,5,1959,1959,0.0,3,3,3,3,1,3,6.926577033222725,1,0.0,5.942799375126701,7.243512974665482,4,1,7.438971592395862,0.0,0.0,7.438971592395862,0,1,1,1,4,1,4,6,8,1,4,1959.0,2,2,6.104793232414985,3,3,2,0.0,3.6635616461296463,0.0,0.0,0.0,0.0,0,0,0.0,4,2010,165500,3098,2.0,38,51,51,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
